date_time,sku,quantity_demanded,customer_id,order_type,price,demand_source,lead_time_days
6/5/2024,SKU_6,16,Cust_8,Wholesale,39.63,Mobile App,3
6/5/2024,SKU_6,17,Cust_19,Wholesale,44.65,Store,5
6/6/2024,SKU_6,35,Cust_13,Online,42.55,Mobile App,4
6/7/2024,SKU_6,8,Cust_6,Wholesale,44.34,Distributor,2
6/7/2024,SKU_6,11,Cust_17,Retail,58.98,Distributor,2
6/7/2024,SKU_6,5,Cust_15,Retail,34.34,Store,3
6/8/2024,SKU_6,4,Cust_19,Retail,53.56,Store,3
6/8/2024,SKU_6,4,Cust_16,Online,10.37,Store,3
6/8/2024,SKU_6,2,Cust_14,Online,87.63,Store,2
6/8/2024,SKU_6,4,Cust_2,Online,29.31,Distributor,5
6/9/2024,SKU_6,16,Cust_2,Retail,78.96,Website,5
6/10/2024,SKU_6,31,Cust_10,Online,44.85,Store,4
6/11/2024,SKU_6,10,Cust_14,Online,62.36,Website,5
6/11/2024,SKU_6,9,Cust_9,Retail,58.82,Distributor,4
6/11/2024,SKU_6,12,Cust_10,Wholesale,15.98,Website,4
6/12/2024,SKU_6,28,Cust_7,Retail,88.01,Distributor,4
6/13/2024,SKU_6,10,Cust_8,Retail,12.45,Website,4
6/13/2024,SKU_6,4,Cust_1,Retail,71.01,Store,2
6/13/2024,SKU_6,6,Cust_8,Wholesale,52.53,Mobile App,4
6/13/2024,SKU_6,10,Cust_16,Retail,72.7,Distributor,3
6/14/2024,SKU_6,16,Cust_16,Online,93.21,Store,5
6/14/2024,SKU_6,17,Cust_12,Online,49.06,Mobile App,3
6/15/2024,SKU_6,9,Cust_8,Wholesale,28.5,Website,2
6/15/2024,SKU_6,7,Cust_13,Wholesale,45.61,Store,3
6/16/2024,SKU_6,7,Cust_11,Online,44.86,Distributor,2
6/16/2024,SKU_6,8,Cust_5,Wholesale,47.73,Website,2
6/16/2024,SKU_6,3,Cust_9,Online,88.12,Website,2
6/16/2024,SKU_6,4,Cust_5,Online,16.04,Website,4
6/17/2024,SKU_6,6,Cust_15,Online,60.28,Website,5
6/17/2024,SKU_6,11,Cust_20,Wholesale,55.73,Store,4
6/17/2024,SKU_6,17,Cust_1,Wholesale,55.41,Store,4
6/17/2024,SKU_6,9,Cust_20,Retail,85.63,Store,3
6/18/2024,SKU_6,33,Cust_10,Retail,53.77,Store,5
6/19/2024,SKU_6,35,Cust_19,Retail,85.57,Website,5
6/20/2024,SKU_6,6,Cust_18,Retail,10.53,Distributor,4
6/20/2024,SKU_6,7,Cust_1,Wholesale,32.55,Mobile App,4
6/20/2024,SKU_6,9,Cust_10,Retail,75.38,Store,3
6/20/2024,SKU_6,11,Cust_2,Online,34.47,Distributor,3
6/21/2024,SKU_6,11,Cust_7,Retail,66.94,Distributor,2
6/21/2024,SKU_6,11,Cust_7,Wholesale,40.48,Store,3
6/21/2024,SKU_6,5,Cust_6,Retail,13.29,Distributor,2
6/21/2024,SKU_6,5,Cust_8,Retail,39.29,Distributor,3
6/22/2024,SKU_6,17,Cust_3,Wholesale,26.81,Mobile App,5
6/23/2024,SKU_6,8,Cust_18,Online,22.39,Store,3
6/23/2024,SKU_6,7,Cust_6,Wholesale,41.76,Website,3
6/24/2024,SKU_6,9,Cust_5,Retail,82.19,Distributor,5
6/24/2024,SKU_6,8,Cust_1,Retail,50.02,Store,5
6/24/2024,SKU_6,6,Cust_3,Wholesale,10.12,Mobile App,2
6/24/2024,SKU_6,5,Cust_10,Online,68.36,Mobile App,3
6/25/2024,SKU_6,36,Cust_16,Wholesale,33.61,Distributor,5
6/26/2024,SKU_6,9,Cust_16,Online,67.27,Mobile App,3
6/26/2024,SKU_6,16,Cust_19,Retail,21.35,Website,2
6/27/2024,SKU_6,22,Cust_9,Wholesale,61.43,Website,3
6/27/2024,SKU_6,18,Cust_4,Retail,14.55,Store,4
6/28/2024,SKU_6,35,Cust_8,Wholesale,71.16,Store,5
1/1/2024,SKU_7,14,Cust_17,Online,47.5,Mobile App,2
1/1/2024,SKU_7,12,Cust_10,Retail,42.09,Store,2
1/2/2024,SKU_7,15,Cust_8,Online,82.89,Distributor,3
1/2/2024,SKU_7,13,Cust_2,Online,48.76,Mobile App,3
1/3/2024,SKU_7,16,Cust_2,Online,94.07,Website,5
1/3/2024,SKU_7,10,Cust_18,Wholesale,36.76,Store,3
1/4/2024,SKU_7,28,Cust_13,Retail,43.51,Distributor,5
1/5/2024,SKU_7,30,Cust_8,Online,62.96,Mobile App,5
1/6/2024,SKU_7,9,Cust_9,Retail,87.14,Mobile App,4
1/6/2024,SKU_7,7,Cust_6,Online,94.64,Website,5
1/7/2024,SKU_7,8,Cust_18,Retail,17.15,Store,5
1/7/2024,SKU_7,9,Cust_16,Retail,66.42,Website,3
1/8/2024,SKU_7,12,Cust_7,Retail,59.83,Distributor,2
1/8/2024,SKU_7,14,Cust_17,Retail,43.38,Website,3
1/9/2024,SKU_7,11,Cust_15,Wholesale,69.3,Distributor,5
1/9/2024,SKU_7,2,Cust_2,Wholesale,79.09,Mobile App,5
1/9/2024,SKU_7,6,Cust_19,Online,95.63,Mobile App,3
1/9/2024,SKU_7,8,Cust_6,Online,51.35,Website,4
1/10/2024,SKU_7,11,Cust_5,Retail,52.92,Website,4
1/10/2024,SKU_7,11,Cust_4,Wholesale,88.28,Website,3
1/10/2024,SKU_7,6,Cust_13,Retail,28.45,Mobile App,2
1/11/2024,SKU_7,13,Cust_14,Online,44.92,Distributor,3
1/11/2024,SKU_7,8,Cust_9,Online,44.04,Mobile App,2
1/12/2024,SKU_7,10,Cust_18,Retail,51,Mobile App,2
1/12/2024,SKU_7,12,Cust_12,Wholesale,63.65,Store,4
1/12/2024,SKU_7,8,Cust_7,Retail,11.73,Distributor,5
1/13/2024,SKU_7,2,Cust_1,Wholesale,12.47,Mobile App,4
1/13/2024,SKU_7,2,Cust_17,Retail,57.69,Distributor,5
1/13/2024,SKU_7,5,Cust_2,Retail,51.91,Store,5
1/13/2024,SKU_7,1,Cust_1,Online,27.13,Distributor,5
1/14/2024,SKU_7,5,Cust_6,Retail,87.83,Distributor,4
1/14/2024,SKU_7,8,Cust_12,Retail,57.81,Mobile App,4
1/15/2024,SKU_7,12,Cust_19,Online,87.05,Website,3
1/15/2024,SKU_7,12,Cust_9,Online,46.39,Mobile App,3
1/16/2024,SKU_7,2,Cust_15,Wholesale,30.34,Store,2
1/16/2024,SKU_7,10,Cust_7,Retail,54.55,Store,4
1/16/2024,SKU_7,7,Cust_13,Online,28.6,Website,4
1/16/2024,SKU_7,9,Cust_19,Retail,88.69,Distributor,5
1/17/2024,SKU_7,11,Cust_12,Retail,92.37,Distributor,2
1/17/2024,SKU_7,4,Cust_7,Retail,32.66,Mobile App,4
1/17/2024,SKU_7,6,Cust_15,Online,85.08,Mobile App,3
1/18/2024,SKU_7,27,Cust_11,Online,21.82,Website,4
1/19/2024,SKU_7,14,Cust_3,Retail,41.23,Website,5
1/19/2024,SKU_7,11,Cust_9,Wholesale,45.97,Distributor,5
1/20/2024,SKU_7,16,Cust_19,Retail,15.75,Website,3
1/21/2024,SKU_7,7,Cust_7,Online,30.41,Distributor,5
1/21/2024,SKU_7,4,Cust_20,Retail,86.54,Mobile App,5
1/22/2024,SKU_7,4,Cust_16,Wholesale,69,Distributor,4
1/22/2024,SKU_7,10,Cust_8,Wholesale,99.57,Mobile App,5
1/22/2024,SKU_7,11,Cust_14,Retail,79.65,Mobile App,3
1/23/2024,SKU_7,14,Cust_1,Retail,91.5,Distributor,4
1/23/2024,SKU_7,14,Cust_3,Online,14.7,Store,2
1/24/2024,SKU_7,11,Cust_1,Online,91.8,Store,4
1/24/2024,SKU_7,14,Cust_3,Retail,30.56,Website,4
1/25/2024,SKU_7,7,Cust_13,Wholesale,39.35,Website,5
1/25/2024,SKU_7,11,Cust_20,Online,43.72,Distributor,3
1/25/2024,SKU_7,6,Cust_7,Online,22.68,Mobile App,5
1/25/2024,SKU_7,9,Cust_7,Retail,54.75,Distributor,5
1/26/2024,SKU_7,7,Cust_12,Wholesale,47.61,Website,4
1/26/2024,SKU_7,6,Cust_16,Retail,33.82,Website,2
1/26/2024,SKU_7,9,Cust_11,Online,19.4,Mobile App,5
1/26/2024,SKU_7,1,Cust_2,Wholesale,56.78,Mobile App,5
1/27/2024,SKU_7,3,Cust_16,Online,10.13,Website,5
1/27/2024,SKU_7,4,Cust_16,Wholesale,16.35,Store,4
1/27/2024,SKU_7,4,Cust_17,Retail,64.8,Mobile App,3
1/27/2024,SKU_7,5,Cust_2,Retail,35.64,Website,2
1/28/2024,SKU_7,3,Cust_14,Wholesale,12.34,Store,3
1/28/2024,SKU_7,1,Cust_13,Retail,50.78,Mobile App,3
1/28/2024,SKU_7,5,Cust_11,Online,86.46,Store,4
1/28/2024,SKU_7,6,Cust_16,Wholesale,53.79,Store,2
1/29/2024,SKU_7,26,Cust_17,Retail,99.53,Mobile App,3
1/30/2024,SKU_7,10,Cust_15,Wholesale,95.14,Website,5
1/30/2024,SKU_7,11,Cust_1,Wholesale,54.95,Store,5
1/31/2024,SKU_7,10,Cust_9,Wholesale,81.69,Distributor,4
1/31/2024,SKU_7,8,Cust_14,Wholesale,80.68,Website,2
1/31/2024,SKU_7,7,Cust_8,Wholesale,80.84,Mobile App,4
2/1/2024,SKU_7,11,Cust_17,Online,29.95,Mobile App,5
2/1/2024,SKU_7,11,Cust_14,Wholesale,32.52,Website,3
2/2/2024,SKU_7,11,Cust_13,Retail,91.86,Store,4
2/2/2024,SKU_7,12,Cust_5,Online,68.84,Distributor,4
2/3/2024,SKU_7,7,Cust_6,Online,75.71,Distributor,4
2/3/2024,SKU_7,7,Cust_19,Retail,31.11,Mobile App,3
2/4/2024,SKU_7,4,Cust_18,Retail,16.88,Store,5
2/4/2024,SKU_7,7,Cust_1,Wholesale,94.39,Mobile App,2
2/4/2024,SKU_7,5,Cust_10,Retail,87.48,Distributor,5
2/5/2024,SKU_7,11,Cust_13,Online,83.28,Mobile App,4
2/5/2024,SKU_7,14,Cust_12,Online,89.14,Mobile App,2
2/6/2024,SKU_7,27,Cust_17,Retail,93.35,Mobile App,3
2/7/2024,SKU_7,4,Cust_18,Retail,79.17,Store,2
2/7/2024,SKU_7,8,Cust_1,Online,72.41,Mobile App,4
2/7/2024,SKU_7,8,Cust_12,Online,66.6,Mobile App,4
2/7/2024,SKU_7,6,Cust_14,Retail,82.77,Store,2
2/8/2024,SKU_7,27,Cust_16,Retail,13.3,Distributor,3
2/9/2024,SKU_7,25,Cust_16,Wholesale,57.51,Distributor,5
2/10/2024,SKU_7,2,Cust_3,Retail,38.13,Mobile App,2
2/10/2024,SKU_7,1,Cust_4,Retail,26.45,Mobile App,4
2/10/2024,SKU_7,4,Cust_4,Online,67.46,Distributor,5
2/10/2024,SKU_7,2,Cust_3,Retail,90.24,Distributor,3
2/11/2024,SKU_7,5,Cust_1,Wholesale,71.88,Website,3
2/11/2024,SKU_7,7,Cust_16,Wholesale,84.84,Store,5
2/11/2024,SKU_7,3,Cust_3,Wholesale,98.24,Mobile App,5
2/12/2024,SKU_7,6,Cust_8,Online,22.19,Store,2
2/12/2024,SKU_7,8,Cust_15,Wholesale,81.17,Store,3
2/12/2024,SKU_7,13,Cust_9,Online,28.95,Distributor,4
2/13/2024,SKU_7,9,Cust_4,Wholesale,83.29,Website,4
2/13/2024,SKU_7,11,Cust_5,Retail,33.14,Distributor,5
2/14/2024,SKU_7,5,Cust_13,Retail,61.23,Website,2
2/14/2024,SKU_7,9,Cust_13,Online,28.1,Store,3
2/14/2024,SKU_7,14,Cust_11,Retail,47.17,Store,5
2/15/2024,SKU_7,11,Cust_5,Retail,92.71,Distributor,2
2/15/2024,SKU_7,14,Cust_6,Online,28.42,Mobile App,3
2/16/2024,SKU_7,15,Cust_16,Retail,78.46,Store,4
2/16/2024,SKU_7,10,Cust_11,Retail,96.68,Store,2
2/17/2024,SKU_7,4,Cust_8,Wholesale,92.97,Distributor,4
2/17/2024,SKU_7,2,Cust_8,Retail,30.77,Mobile App,4
2/17/2024,SKU_7,4,Cust_20,Online,52.62,Website,3
2/17/2024,SKU_7,2,Cust_4,Online,76.28,Website,2
2/18/2024,SKU_7,3,Cust_2,Online,77.13,Website,3
2/18/2024,SKU_7,3,Cust_6,Online,13.5,Website,5
2/18/2024,SKU_7,4,Cust_16,Online,16.32,Mobile App,2
2/18/2024,SKU_7,5,Cust_7,Retail,26.51,Store,5
2/19/2024,SKU_7,27,Cust_13,Wholesale,31.9,Mobile App,4
2/20/2024,SKU_7,26,Cust_13,Retail,31.49,Mobile App,2
2/21/2024,SKU_7,6,Cust_20,Online,86.56,Store,4
2/21/2024,SKU_7,7,Cust_1,Online,74.37,Distributor,2
2/21/2024,SKU_7,7,Cust_9,Online,42.66,Distributor,4
2/21/2024,SKU_7,7,Cust_11,Online,80.51,Mobile App,5
2/22/2024,SKU_7,8,Cust_4,Wholesale,93.76,Store,2
2/22/2024,SKU_7,9,Cust_5,Retail,28.38,Store,3
2/22/2024,SKU_7,7,Cust_9,Wholesale,27.57,Mobile App,4
2/22/2024,SKU_7,7,Cust_1,Online,10.83,Store,4
2/23/2024,SKU_7,11,Cust_8,Wholesale,96.39,Website,4
2/23/2024,SKU_7,12,Cust_19,Wholesale,35.55,Mobile App,2
2/24/2024,SKU_7,15,Cust_6,Wholesale,34.08,Website,4
2/25/2024,SKU_7,5,Cust_4,Online,59.79,Website,3
2/25/2024,SKU_7,6,Cust_3,Wholesale,63.86,Distributor,3
2/25/2024,SKU_7,4,Cust_1,Retail,11.88,Store,4
2/26/2024,SKU_7,27,Cust_13,Wholesale,76.32,Website,3
2/27/2024,SKU_7,26,Cust_10,Wholesale,28.79,Mobile App,4
2/28/2024,SKU_7,8,Cust_2,Retail,61.75,Website,2
2/28/2024,SKU_7,10,Cust_19,Wholesale,58.61,Mobile App,2
2/28/2024,SKU_7,5,Cust_3,Online,54.05,Website,2
2/29/2024,SKU_7,9,Cust_10,Retail,32.03,Distributor,2
2/29/2024,SKU_7,6,Cust_14,Retail,11.36,Website,2
2/29/2024,SKU_7,11,Cust_10,Online,59.67,Mobile App,4
3/1/2024,SKU_7,25,Cust_13,Retail,27.25,Store,2
3/2/2024,SKU_7,6,Cust_15,Online,44.6,Website,2
3/2/2024,SKU_7,5,Cust_5,Retail,54.27,Mobile App,2
3/3/2024,SKU_7,16,Cust_18,Wholesale,79.34,Mobile App,5
3/4/2024,SKU_7,31,Cust_13,Wholesale,36.99,Store,2
3/5/2024,SKU_7,3,Cust_1,Retail,57.51,Website,5
3/5/2024,SKU_7,9,Cust_18,Online,66.92,Distributor,2
3/5/2024,SKU_7,11,Cust_3,Wholesale,66.72,Mobile App,5
3/6/2024,SKU_7,25,Cust_6,Online,61.75,Website,2
3/7/2024,SKU_7,11,Cust_1,Online,96.09,Distributor,2
3/7/2024,SKU_7,14,Cust_12,Retail,74.73,Distributor,2
3/8/2024,SKU_7,6,Cust_8,Online,49.15,Mobile App,3
3/8/2024,SKU_7,9,Cust_12,Retail,80.47,Mobile App,4
3/8/2024,SKU_7,5,Cust_5,Retail,32.44,Store,4
3/8/2024,SKU_7,3,Cust_6,Online,13.99,Website,3
3/9/2024,SKU_7,8,Cust_11,Online,25.79,Website,4
3/9/2024,SKU_7,7,Cust_15,Wholesale,22,Distributor,5
3/10/2024,SKU_7,3,Cust_17,Wholesale,69.12,Distributor,3
3/10/2024,SKU_7,5,Cust_14,Online,52.05,Mobile App,2
3/10/2024,SKU_7,4,Cust_16,Retail,15.45,Mobile App,5
3/11/2024,SKU_7,7,Cust_6,Retail,30.2,Website,4
3/11/2024,SKU_7,8,Cust_6,Retail,63.14,Store,2
3/11/2024,SKU_7,6,Cust_19,Online,32.28,Mobile App,2
3/11/2024,SKU_7,7,Cust_4,Retail,84.92,Store,4
3/12/2024,SKU_7,12,Cust_17,Wholesale,70.64,Website,3
3/12/2024,SKU_7,12,Cust_19,Online,90.77,Mobile App,4
3/12/2024,SKU_7,6,Cust_12,Wholesale,70.57,Store,2
3/13/2024,SKU_7,5,Cust_15,Online,56.86,Website,5
3/13/2024,SKU_7,7,Cust_10,Retail,77.71,Distributor,4
3/13/2024,SKU_7,6,Cust_7,Online,88.07,Distributor,4
3/13/2024,SKU_7,6,Cust_4,Wholesale,73.76,Store,4
3/14/2024,SKU_7,3,Cust_1,Retail,31.03,Website,2
3/14/2024,SKU_7,5,Cust_12,Retail,97.97,Store,3
3/14/2024,SKU_7,5,Cust_14,Retail,51.22,Mobile App,4
3/14/2024,SKU_7,8,Cust_14,Wholesale,20.72,Mobile App,4
3/15/2024,SKU_7,7,Cust_20,Online,87.2,Distributor,2
3/15/2024,SKU_7,11,Cust_3,Retail,56.96,Website,4
3/15/2024,SKU_7,8,Cust_3,Retail,10.79,Website,3
3/16/2024,SKU_7,9,Cust_5,Retail,41.49,Website,4
3/16/2024,SKU_7,5,Cust_10,Retail,85.39,Mobile App,2
3/17/2024,SKU_7,5,Cust_16,Retail,49,Store,5
3/17/2024,SKU_7,5,Cust_7,Retail,70.88,Mobile App,4
3/17/2024,SKU_7,1,Cust_3,Wholesale,48.66,Website,5
3/18/2024,SKU_7,7,Cust_19,Wholesale,92.44,Distributor,3
3/18/2024,SKU_7,6,Cust_16,Wholesale,58.67,Website,5
3/18/2024,SKU_7,4,Cust_19,Wholesale,24.96,Store,4
3/18/2024,SKU_7,4,Cust_13,Online,83.91,Website,2
3/19/2024,SKU_7,1,Cust_14,Wholesale,58.45,Store,5
3/19/2024,SKU_7,4,Cust_20,Wholesale,12.49,Website,2
3/19/2024,SKU_7,4,Cust_2,Retail,72.04,Mobile App,4
3/19/2024,SKU_7,7,Cust_12,Wholesale,79.12,Mobile App,4
3/20/2024,SKU_7,10,Cust_1,Retail,16.56,Distributor,3
3/20/2024,SKU_7,13,Cust_18,Retail,13.86,Store,3
3/20/2024,SKU_7,9,Cust_18,Retail,52.82,Website,5
3/21/2024,SKU_7,8,Cust_1,Wholesale,30.39,Website,2
3/21/2024,SKU_7,9,Cust_16,Retail,49.42,Distributor,4
3/21/2024,SKU_7,4,Cust_4,Retail,13.31,Website,2
3/21/2024,SKU_7,7,Cust_20,Retail,96.27,Website,5
3/22/2024,SKU_7,4,Cust_18,Online,76.64,Store,2
3/22/2024,SKU_7,5,Cust_1,Wholesale,82.85,Mobile App,4
3/22/2024,SKU_7,7,Cust_8,Retail,90.86,Distributor,5
3/23/2024,SKU_7,5,Cust_16,Wholesale,95.06,Website,5
3/23/2024,SKU_7,3,Cust_4,Wholesale,79.41,Store,3
3/23/2024,SKU_7,4,Cust_11,Wholesale,18.49,Website,4
3/24/2024,SKU_7,13,Cust_19,Wholesale,84.44,Website,5
3/25/2024,SKU_7,12,Cust_4,Retail,16.81,Website,4
3/25/2024,SKU_7,7,Cust_5,Wholesale,83.82,Mobile App,5
3/25/2024,SKU_7,8,Cust_13,Retail,80.65,Store,5
3/25/2024,SKU_7,3,Cust_19,Wholesale,59.61,Website,4
3/26/2024,SKU_7,13,Cust_16,Online,93.24,Website,2
3/26/2024,SKU_7,16,Cust_8,Wholesale,82.79,Distributor,4
3/27/2024,SKU_7,4,Cust_7,Online,19.59,Distributor,5
3/27/2024,SKU_7,7,Cust_7,Online,13.43,Website,3
3/27/2024,SKU_7,6,Cust_17,Retail,81.02,Mobile App,4
3/27/2024,SKU_7,9,Cust_16,Wholesale,59.91,Distributor,2
3/28/2024,SKU_7,7,Cust_16,Online,66.55,Website,2
3/28/2024,SKU_7,7,Cust_10,Wholesale,95.6,Mobile App,4
3/28/2024,SKU_7,6,Cust_13,Retail,18.95,Website,4
3/28/2024,SKU_7,8,Cust_19,Retail,59.19,Website,5
3/29/2024,SKU_7,9,Cust_2,Retail,50.96,Store,4
3/29/2024,SKU_7,5,Cust_11,Wholesale,49.79,Mobile App,4
3/29/2024,SKU_7,6,Cust_4,Retail,89.77,Distributor,4
3/29/2024,SKU_7,6,Cust_5,Wholesale,90.46,Distributor,5
3/30/2024,SKU_7,7,Cust_19,Retail,22.95,Website,2
3/30/2024,SKU_7,3,Cust_15,Wholesale,57.88,Distributor,3
3/30/2024,SKU_7,6,Cust_5,Online,67.15,Mobile App,2
3/31/2024,SKU_7,6,Cust_11,Retail,29.34,Website,4
3/31/2024,SKU_7,4,Cust_3,Retail,58.96,Distributor,3
3/31/2024,SKU_7,4,Cust_2,Wholesale,22.55,Distributor,5
4/1/2024,SKU_7,27,Cust_17,Retail,44.16,Store,5
4/2/2024,SKU_7,8,Cust_5,Online,85.17,Mobile App,2
4/2/2024,SKU_7,6,Cust_8,Online,88.3,Distributor,3
4/2/2024,SKU_7,6,Cust_19,Retail,67.46,Distributor,5
4/3/2024,SKU_7,10,Cust_7,Retail,91.2,Store,2
4/3/2024,SKU_7,5,Cust_8,Online,89.68,Store,5
4/3/2024,SKU_7,6,Cust_19,Online,66.75,Website,2
4/3/2024,SKU_7,5,Cust_18,Retail,87.3,Distributor,2
4/4/2024,SKU_7,9,Cust_3,Online,94.45,Website,3
4/4/2024,SKU_7,6,Cust_12,Retail,52.22,Website,3
4/4/2024,SKU_7,11,Cust_20,Online,62.41,Distributor,3
4/5/2024,SKU_7,12,Cust_7,Online,15.4,Store,5
4/5/2024,SKU_7,1,Cust_1,Wholesale,23.6,Mobile App,2
4/5/2024,SKU_7,10,Cust_9,Online,39.62,Mobile App,4
4/6/2024,SKU_7,7,Cust_16,Wholesale,47.5,Distributor,4
4/6/2024,SKU_7,11,Cust_6,Wholesale,37.7,Website,3
4/7/2024,SKU_7,16,Cust_9,Wholesale,98.53,Mobile App,3
4/8/2024,SKU_7,15,Cust_6,Online,51.26,Distributor,3
4/8/2024,SKU_7,6,Cust_15,Retail,84.49,Mobile App,5
4/8/2024,SKU_7,7,Cust_6,Online,26.55,Distributor,5
4/8/2024,SKU_7,7,Cust_4,Online,86.71,Distributor,5
4/9/2024,SKU_7,12,Cust_1,Online,21.75,Mobile App,2
4/9/2024,SKU_7,12,Cust_14,Wholesale,67.62,Website,3
4/10/2024,SKU_7,7,Cust_18,Online,76.05,Website,5
4/10/2024,SKU_7,3,Cust_10,Wholesale,60.01,Store,4
4/10/2024,SKU_7,5,Cust_17,Wholesale,48.16,Distributor,5
4/10/2024,SKU_7,6,Cust_6,Retail,56.26,Distributor,5
4/11/2024,SKU_7,6,Cust_12,Online,11.85,Mobile App,5
4/11/2024,SKU_7,5,Cust_13,Retail,38.17,Store,5
4/11/2024,SKU_7,4,Cust_19,Online,39.29,Distributor,3
4/11/2024,SKU_7,7,Cust_9,Online,14.07,Website,2
4/12/2024,SKU_7,27,Cust_13,Online,64.24,Distributor,2
4/13/2024,SKU_7,5,Cust_18,Retail,72.93,Mobile App,2
4/13/2024,SKU_7,7,Cust_2,Wholesale,65.61,Mobile App,3
4/13/2024,SKU_7,5,Cust_8,Online,89.31,Mobile App,2
4/14/2024,SKU_7,1,Cust_16,Wholesale,20.39,Distributor,4
4/14/2024,SKU_7,2,Cust_12,Online,85.25,Distributor,4
4/14/2024,SKU_7,2,Cust_12,Retail,37.21,Store,5
4/14/2024,SKU_7,5,Cust_20,Online,54.1,Mobile App,3
4/15/2024,SKU_7,7,Cust_6,Wholesale,45.12,Mobile App,3
4/15/2024,SKU_7,3,Cust_4,Online,81.26,Mobile App,3
4/15/2024,SKU_7,5,Cust_7,Wholesale,57.22,Mobile App,3
4/15/2024,SKU_7,10,Cust_1,Wholesale,19.92,Mobile App,3
4/16/2024,SKU_7,8,Cust_4,Wholesale,80.82,Store,4
4/16/2024,SKU_7,8,Cust_14,Wholesale,45.29,Distributor,4
4/16/2024,SKU_7,10,Cust_14,Online,35.56,Store,3
4/17/2024,SKU_7,16,Cust_8,Retail,61.56,Store,3
4/17/2024,SKU_7,9,Cust_1,Online,44.95,Distributor,2
4/18/2024,SKU_7,5,Cust_12,Wholesale,96.98,Store,2
4/18/2024,SKU_7,9,Cust_10,Retail,98.93,Website,5
4/18/2024,SKU_7,12,Cust_17,Wholesale,27.1,Store,2
4/19/2024,SKU_7,12,Cust_8,Online,72.87,Website,3
4/19/2024,SKU_7,4,Cust_2,Wholesale,93.92,Website,3
4/19/2024,SKU_7,10,Cust_14,Online,15.58,Store,3
4/20/2024,SKU_7,11,Cust_6,Retail,48.77,Website,2
4/20/2024,SKU_7,8,Cust_4,Wholesale,49.04,Website,3
4/21/2024,SKU_7,5,Cust_19,Wholesale,85.79,Distributor,4
4/21/2024,SKU_7,4,Cust_8,Wholesale,49.58,Mobile App,5
4/21/2024,SKU_7,1,Cust_16,Retail,75.14,Store,2
4/22/2024,SKU_7,8,Cust_20,Retail,93.36,Store,4
4/22/2024,SKU_7,9,Cust_13,Retail,98.34,Website,3
4/22/2024,SKU_7,8,Cust_7,Retail,98.02,Website,5
4/23/2024,SKU_7,16,Cust_17,Wholesale,94.28,Website,3
4/23/2024,SKU_7,13,Cust_9,Wholesale,44.7,Distributor,3
4/24/2024,SKU_7,27,Cust_10,Online,17.86,Website,2
4/25/2024,SKU_7,13,Cust_20,Wholesale,26.92,Store,5
4/25/2024,SKU_7,7,Cust_11,Online,26.8,Store,3
4/25/2024,SKU_7,4,Cust_5,Online,40.89,Distributor,5
4/26/2024,SKU_7,14,Cust_14,Wholesale,55.11,Mobile App,5
4/26/2024,SKU_7,9,Cust_8,Retail,11.52,Distributor,5
4/27/2024,SKU_7,7,Cust_12,Online,35.08,Distributor,3
4/27/2024,SKU_7,4,Cust_9,Online,93.83,Mobile App,3
4/27/2024,SKU_7,2,Cust_7,Wholesale,46.93,Distributor,3
4/27/2024,SKU_7,5,Cust_3,Wholesale,60.8,Store,5
4/28/2024,SKU_7,5,Cust_17,Wholesale,62.15,Mobile App,2
4/28/2024,SKU_7,4,Cust_5,Wholesale,63.45,Store,5
4/28/2024,SKU_7,7,Cust_11,Online,75.69,Mobile App,2
4/29/2024,SKU_7,26,Cust_5,Online,28.86,Store,2
4/30/2024,SKU_7,9,Cust_17,Wholesale,45.15,Website,5
4/30/2024,SKU_7,5,Cust_3,Retail,76.7,Mobile App,4
4/30/2024,SKU_7,4,Cust_8,Online,47.4,Website,5
4/30/2024,SKU_7,8,Cust_19,Online,12.04,Store,3
5/1/2024,SKU_7,15,Cust_12,Online,83.69,Website,2
5/1/2024,SKU_7,10,Cust_15,Retail,49.36,Distributor,5
5/2/2024,SKU_7,15,Cust_20,Wholesale,35.28,Mobile App,2
5/2/2024,SKU_7,8,Cust_19,Retail,16.17,Mobile App,3
5/2/2024,SKU_7,6,Cust_18,Online,10.7,Mobile App,5
5/3/2024,SKU_7,6,Cust_1,Wholesale,68.66,Distributor,3
5/3/2024,SKU_7,5,Cust_2,Online,55.59,Mobile App,2
5/3/2024,SKU_7,6,Cust_15,Wholesale,76.56,Website,4
5/3/2024,SKU_7,6,Cust_2,Wholesale,32.16,Website,5
5/4/2024,SKU_7,4,Cust_15,Online,15.91,Store,3
5/4/2024,SKU_7,6,Cust_4,Online,11.65,Mobile App,3
5/4/2024,SKU_7,2,Cust_11,Retail,62.38,Mobile App,3
5/4/2024,SKU_7,2,Cust_14,Retail,93.39,Store,3
5/5/2024,SKU_7,8,Cust_19,Wholesale,30.02,Distributor,2
5/5/2024,SKU_7,8,Cust_16,Wholesale,75.23,Distributor,5
5/6/2024,SKU_7,26,Cust_7,Online,47.66,Mobile App,2
5/7/2024,SKU_7,5,Cust_6,Wholesale,90.01,Store,3
5/7/2024,SKU_7,2,Cust_12,Wholesale,94.5,Distributor,2
5/7/2024,SKU_7,10,Cust_5,Online,55.19,Store,2
5/7/2024,SKU_7,9,Cust_20,Online,89.95,Website,2
5/8/2024,SKU_7,7,Cust_2,Retail,59.01,Website,2
